#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:all_pseudoreferences" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:all_pseudoreferences" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:all_pseudoreferences" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:all_pseudoreferences" spec="beast.evolution.tree.TraitSet" traitname="date">
#                AN_DNK_COA_EN_012=500,
#AN_DNK_COG_EN_0012=500,
#AN_DNK_COG_EN_0034=500,
#AN_DNK_COG_EN_0056=500,
#AN_DNK_COG_EN_0078=500,
#AN_DNK_COK_EN_0012=500,
#AN_DNK_COK_EN_0034=500,
#AN_DNK_OBM_EN_0012=500,
#AN_DNK_OBM_EN_0034=500,
#AN_DNK_OBM_EN_0056=500,
#AN_DNK_OBM_EN_0078=500,
#AN_DNK_VIB_EN_0012=500,
#AN_DNK_VIB_EN_345=0,
#AN_NLD_KAM_EN_0012=0,
#AN_NLD_KAM_EN_0034=0,
#AN_NLD_ZWO_EN_0012=0,
#MN_CHN_GUA_HS_001=0,
#MN_CHN_GUA_HS_002=0,
#MN_CHN_GUA_HS_003=0,
#MN_CHN_GUA_HS_004=0,
#MN_CHN_GUA_HS_005=0,
#MN_CHN_GUA_HS_006=0,
#MN_CHN_GUA_HS_007=0,
#MN_CHN_GUA_LM_008=0,
#MN_CHN_GUA_LM_009=0,
#MN_CHN_GUA_LM_010=0,
#MN_CMR_DJA_HS_002=0,
#MN_DNK_COZ_PH_001=0,
#MN_DNK_COZ_PH_002=0,
#MN_ECU_QUI_HS_001=0,
#MN_ECU_QUI_HS_002=0,
#MN_ECU_QUI_HS_004=0,
#MN_ECU_QUI_HS_005=0,
#MN_ECU_QUI_HS_006=0,
#MN_ECU_QUI_HS_007=0,
#MN_ECU_TEL_HS_001=0,
#MN_ECU_TEL_HS_002=0,
#MN_ESP_MAL_CG_001=0,
#MN_ESP_MAL_CG_002=0,
#MN_HND_OLA_HS_001=0,
#MN_HND_OLA_HS_002=0,
#MN_HND_OLA_HS_003=0,
#MN_HND_OLA_HS_004=0,
#MN_HND_OLA_HS_005=0,
#MN_HND_OLA_HS_006=0,
#MN_HND_OLA_HS_007=0,
#MN_HND_SAL_HS_001=0,
#MN_UGA_DK_HS_001=0,
#MN_UGA_DK_HS_002=0,
#MN_UGA_DK_HS_003=0,
#MN_UGA_KAB_HS_001=0,
#MN_UGA_KAB_HS_002=0,
#MN_UGA_KAB_HS_003=0,
#MN_UGA_KAB_HS_004=0,
#MN_UGA_KAB_HS_005=0,
#MN_UGA_KAB_HS_006=0,
#MN_UGA_KAB_HS_007=0,
#MN_UGA_KAB_HS_008=0,
#MN_UGA_KAB_HS_009=0                
#                                <taxa id="TaxonSet.all_pseudoreferences" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.all_pseudoreferences"/>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:all_pseudoreferences" name="distribution" x="@birthRate.t:all_pseudoreferences">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:all_pseudoreferences" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:all_pseudoreferences" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.12" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:all_pseudoreferences" name="distribution">
#            <parameter id="kappa.s:all_pseudoreferences" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="UCMeanRatePrior.c:all_pseudoreferences" name="distribution">
#            <parameter id="ucedMean.c:all_pseudoreferences" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.13" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@all_pseudoreferences" id="treeLikelihood.all_pseudoreferences" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:all_pseudoreferences">
#            <siteModel id="SiteModel.s:all_pseudoreferences" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:all_pseudoreferences" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:all_pseudoreferences" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:all_pseudoreferences" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:all_pseudoreferences" kappa="@kappa.s:all_pseudoreferences" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:all_pseudoreferences" id="estimatedFreqs.s:all_pseudoreferences" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:all_pseudoreferences" id="ExponentialRelaxedClock.c:all_pseudoreferences" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:all_pseudoreferences">
#                <Exponential id="Exponential.c:all_pseudoreferences" name="distr">
#                    <parameter id="UCExpLambda.c:all_pseudoreferences" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="116" id="expRateCategories.c:all_pseudoreferences" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	ucedMean	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
5734000	-22301.78006509845	-21692.453548727786	-609.3265163706624	-21692.453548727786	69871.21929538305	-604.0207152726741	8.55541558767544E-5	19.07978097961969	2.371020351153612E-7	1.5028842314936113E-7	6.072855260795519E-14	1.0321782780860935	0.3351349259690298	0.17615013503257104	0.14123534979588728	0.3474795892025114
5735000	-22302.19045040742	-21692.20880080971	-609.9816495977094	-21692.20880080971	70445.92307945051	-604.7546843856087	8.818545470634016E-5	18.41874881855126	2.4308960009102456E-7	1.5582628021899218E-7	6.425811581517843E-14	1.0338617297116799	0.3351349259690298	0.17615013503257104	0.14123534979588728	0.3474795892025114
5736000	-22293.35058160984	-21691.766293775978	-601.5842878338635	-21691.766293775978	60320.45115499426	-597.032850108898	1.0935575915384834E-4	13.398361723476224	2.480256155139635E-7	1.665782792941595E-7	7.362206645188936E-14	1.0188544754265478	0.3351349259690298	0.17615013503257104	0.14123534979588728	0.3474795892025114
5737000	-22278.12484217868	-21681.92855904673	-596.1962831319511	-21681.92855904673	56131.488438695706	-591.6448454069854	1.0198171843384518E-4	13.398361723476224	2.4567947788561294E-7	1.7025082893788013E-7	7.418655029895293E-14	1.0189604354661983	0.3351349259690298	0.16951184538304456	0.14787363944541376	0.3474795892025114
5738000	-22282.855982843776	-21684.81908409417	-598.0368987496049	-21684.81908409417	57022.806468470946	-593.4854610246392	9.200015075417734E-5	13.398361723476224	2.56421091144498E-7	1.7667586008435618E-7	8.116188824703808E-14	1.025303807917628	0.3351349259690298	0.16951184538304456	0.14787363944541376	0.3474795892025114
5739000	-22278.998830443743	-21681.433422738595	-597.5654077051464	-21681.433422738595	55377.82215380555	-592.531637340837	9.281756754652806E-5	16.867854303126528	2.6014254674883014E-7	1.8233517354149982E-7	7.550972723478496E-14	0.9996440803557107	0.3351349259690298	0.16951184538304456	0.14787363944541376	0.3474795892025114
5740000	-22289.910304714584	-21684.53814161298	-605.3721631016039	-21684.53814161298	65320.50979975067	-600.3383927372945	9.16146571256598E-5	16.867854303126528	2.3643066301875882E-7	1.6734693880561392E-7	6.258484733983112E-14	1.0382814002303167	0.3351349259690298	0.16951184538304456	0.14787363944541376	0.3474795892025114
5741000	-22314.613373608907	-21691.432141714802	-623.1812318941058	-21691.432141714802	83537.32401835361	-618.1474615297965	8.841952342110862E-5	16.867854303126528	1.872478620961965E-7	1.2861012523973416E-7	3.753832743171624E-14	1.0221681142476369	0.3351349259690298	0.16951184538304456	0.14787363944541376	0.3474795892025114
5742000	-22300.191554864345	-21681.36662286992	-618.8249319944248	-21681.36662286992	79024.13138986225	-613.7911616301154	8.230924001072417E-5	16.867854303126528	1.9735412904746082E-7	1.2986093639456534E-7	3.718954430621286E-14	0.9900816032444911	0.3351349259690298	0.16951184538304456	0.14787363944541376	0.3474795892025114
5743000	-22323.577381525272	-21681.799112897294	-641.7782686279803	-21681.799112897294	120420.27871466603	-636.744498263671	4.406046717415163E-5	16.867854303126528	1.286302114830889E-7	8.82414382288663E-8	1.527464266148629E-14	1.0051075655903414	0.33615790220573993	0.16848886914633437	0.14414548403667207	0.35120774461125304
5744000	-22326.031561130072	-21692.728709841333	-633.3028512887388	-21692.728709841333	98546.26118304419	-628.404257317713	5.11768380125477E-5	15.839108282036575	1.464607527066205E-7	1.0018245979420317E-7	2.3080403235860766E-14	1.046236845202371	0.33615790220573993	0.16848886914633437	0.14414548403667207	0.35120774461125304
5745000	-22315.941005423407	-21673.55675084608	-642.3842545773246	-21673.55675084608	120007.40007588438	-637.1320287082613	5.163795181356615E-5	18.628748099592823	1.1610184669918112E-7	8.119679954738655E-8	1.2377122720210131E-14	1.0361607812383316	0.33615790220573993	0.16848886914633437	0.14414548403667207	0.35120774461125304
5746000	-22331.952433501832	-21683.618112328277	-648.3343211735566	-21683.618112328277	129906.04782548937	-643.0820953044934	4.0116599907751574E-5	18.628748099592823	1.0665429804878742E-7	7.497580200861422E-8	1.0718906585290881E-14	1.0651958775167807	0.33615790220573993	0.16848886914633437	0.14414548403667207	0.35120774461125304
5747000	-22312.512617340573	-21675.512711770305	-636.9999055702677	-21675.512711770305	104809.00836149717	-631.7476797012044	5.985107153779807E-5	18.628748099592823	1.2666335757758899E-7	8.718940992544585E-8	1.4705178513440424E-14	1.1068723948099686	0.33615790220573993	0.16848886914633437	0.14414548403667207	0.35120774461125304
5748000	-22287.23247735649	-21672.25727799121	-614.9751993652795	-21672.25727799121	72492.88193775047	-609.7785339415385	5.946530227599902E-5	18.169088431865713	1.9464893597302384E-7	1.374955501435124E-7	3.308383186965909E-14	1.0934512156902474	0.33615790220573993	0.16848886914633437	0.14414548403667207	0.35120774461125304
5749000	-22339.894108743923	-21682.39890613643	-657.4952026074948	-21682.39890613643	166646.4795587867	-652.2985371837538	3.570843388005523E-5	18.169088431865713	8.714734932859242E-8	6.295326192773744E-8	6.6424511568659766E-15	1.0584842877860376	0.33615790220573993	0.16848886914633437	0.14414548403667207	0.35120774461125304
5750000	-22363.21083142622	-21692.93668967936	-670.2741417468571	-21692.93668967936	185212.63548643969	-665.0774763231161	3.252592577486028E-5	18.169088431865713	7.421267305573877E-8	5.143643249899004E-8	4.7537231624975735E-15	1.0011757673408783	0.33615790220573993	0.16848886914633437	0.14522438224460188	0.3501288464033232
5751000	-22362.431797834448	-21690.474757980308	-671.957039854139	-21690.474757980308	201870.21604454904	-666.760374430398	3.315334514085435E-5	18.169088431865713	7.57602334964771E-8	5.2399446671449616E-8	5.231474966342933E-15	1.0248092951450787	0.33615790220573993	0.17055058323028094	0.14316266816065532	0.3501288464033232
5752000	-22341.599743449315	-21685.372792813927	-656.2269506353886	-21685.372792813927	153887.513520067	-651.7633539105689	3.9339340523069754E-5	12.82456500867356	9.467490545130402E-8	6.314636671441494E-8	7.167705660641485E-15	1.0285235674348543	0.33615790220573993	0.17055058323028094	0.14316266816065532	0.3501288464033232
5753000	-22332.279542304874	-21686.577014110622	-645.7025281942517	-21686.577014110622	127839.63430671346	-640.8400668472848	4.160764787915914E-5	15.571756668780097	1.1488878950777922E-7	7.650197578121157E-8	1.064225235160307E-14	1.0232597714518195	0.33615790220573993	0.17055058323028094	0.14316266816065532	0.3501288464033232
5754000	-22342.0538783909	-21684.65088371278	-657.4029946781176	-21684.65088371278	157520.6957852578	-652.5405333311506	2.8250200961724094E-5	15.571756668780097	1.0641591624342637E-7	6.75121519341976E-8	9.15955476370192E-15	1.0544809932703332	0.33615790220573993	0.17055058323028094	0.14316266816065532	0.3501288464033232
5755000	-22336.69226183684	-21680.849880631624	-655.8423812052159	-21680.849880631624	143527.1975728789	-650.2259317668729	4.9956992476468536E-5	21.851128319963223	1.0777146690884215E-7	6.62118741225783E-8	9.096148856011621E-15	1.114684771150084	0.32977744782999413	0.17055058323028094	0.14316266816065532	0.356509300779069
5756000	-22336.957121174397	-21679.063928217012	-657.8931929573862	-21679.063928217012	156978.5792682755	-652.8247087801298	4.6663886006051895E-5	17.13943617937209	1.1238750771697845E-7	6.553326734940138E-8	8.738225519115931E-15	1.0576925625527493	0.32977744782999413	0.17055058323028094	0.14316266816065532	0.356509300779069
5757000	-22339.48890866375	-21682.418621092474	-657.0702875712741	-21682.418621092474	156981.86920952902	-652.3258430396451	3.5964570301253396E-5	14.720429481656764	1.1095812584217767E-7	6.268134491638394E-8	8.241303849355408E-15	1.073168860431316	0.32977744782999413	0.17055058323028094	0.14316266816065532	0.356509300779069
5758000	-22342.876022209475	-21676.946970448815	-665.9290517606593	-21676.946970448815	183711.81789085353	-660.8929427603467	3.22599095105689E-5	16.88605448598625	9.985981232609832E-8	5.556268029133483E-8	6.6963656607909636E-15	1.0600281231192925	0.32977744782999413	0.17055058323028094	0.14316266816065532	0.356509300779069
5759000	-22346.65840585745	-21683.281756188087	-663.3766496693626	-21683.281756188087	166166.3968299139	-658.34054066905	2.5730117699200175E-5	16.88605448598625	1.0949208470098534E-7	5.9531653002058394E-8	8.142395278684297E-15	1.0681794009166383	0.32977744782999413	0.17055058323028094	0.14316266816065532	0.356509300779069
5760000	-22318.51662548591	-21678.748683682184	-639.7679418037246	-21678.748683682184	114608.129666732	-634.7318328034121	4.7462106104574204E-5	16.88605448598625	1.5798022426924957E-7	8.722133484207761E-8	1.8415298636612675E-14	1.0291118247573403	0.32831668865487407	0.17055058323028094	0.1446234273357754	0.356509300779069
5761000	-22308.44290782948	-21670.083733159645	-638.3591746698371	-21670.083733159645	111612.70435974591	-633.3230656695246	5.530986254979653E-5	16.88605448598625	1.7393903846092432E-7	8.892089597514907E-8	2.1200952783017856E-14	1.0571253429057434	0.32831668865487407	0.17055058323028094	0.1446234273357754	0.356509300779069
5762000	-22299.731048326765	-21673.819820515208	-625.9112278115556	-21673.819820515208	99566.93039937514	-620.875118811243	5.8417023796572683E-5	16.88605448598625	2.3035813371656593E-7	1.1610539030915626E-7	3.5530979632019544E-14	1.0402636027657948	0.32831668865487407	0.17055058323028094	0.1446234273357754	0.356509300779069
5763000	-22319.08300131208	-21692.142908096175	-626.9400932159048	-21692.142908096175	96554.43611912741	-621.9039842155922	6.353780752482707E-5	16.88605448598625	1.9091826997187447E-7	9.858487066164434E-8	2.4288098738196476E-14	1.016081733161836	0.32831668865487407	0.17055058323028094	0.1446234273357754	0.356509300779069
5764000	-22292.487928026236	-21690.1422281383	-602.345699887937	-21690.1422281383	64138.511704186705	-597.500843784832	9.878854646466466E-5	15.442640766966154	3.4401670444938564E-7	1.7322827000330551E-7	8.398865843597301E-14	1.041211571419838	0.32831668865487407	0.17055058323028094	0.1446234273357754	0.356509300779069
5765000	-22280.525716844986	-21678.39571944545	-602.1299973995381	-21678.39571944545	63625.43080362568	-597.285141296433	8.352775960631685E-5	15.442640766966154	3.48210664155028E-7	1.772410868555756E-7	7.944811037953212E-14	1.0157917602110955	0.3259443868416934	0.17434778169510096	0.14699572914895606	0.352712102314249
5766000	-22285.941492482452	-21688.285906489076	-597.6555859933748	-21688.285906489076	54040.88117141874	-592.7161904228426	1.1545318701184704E-4	16.14484671073775	3.717568262856672E-7	1.8746937806539948E-7	9.646062023797731E-14	1.0475542644748297	0.3259443868416934	0.17434778169510096	0.14699572914895606	0.352712102314249
5767000	-22279.152462370137	-21682.76638493229	-596.3860774378481	-21682.76638493229	56462.442745705586	-591.446681867316	9.50227638939747E-5	16.14484671073775	3.755719913621428E-7	1.925745439672217E-7	1.1010131600207226E-13	1.1190001961397498	0.3259443868416934	0.17434778169510096	0.14699572914895606	0.352712102314249
5768000	-22280.192126053364	-21679.186804398953	-601.0053216544104	-21679.186804398953	57910.697228185294	-596.0659260838783	9.40097465315468E-5	16.14484671073775	3.606811434803548E-7	1.7718554804735802E-7	7.320959081524386E-14	1.0345401747448346	0.3259443868416934	0.17434778169510096	0.14699572914895606	0.352712102314249
5769000	-22290.67123434155	-21681.378487970593	-609.2927463709559	-21681.378487970593	69247.76324175904	-604.3533508004238	8.884237996190179E-5	16.14484671073775	2.984250749919088E-7	1.4656858645463027E-7	6.074525146354741E-14	1.0959282286207312	0.3259443868416934	0.17434778169510096	0.14699572914895606	0.352712102314249
5770000	-22296.629272357073	-21678.720186525145	-617.909085831927	-21678.720186525145	82887.58276631487	-612.9696902613948	6.104913847975729E-5	16.14484671073775	2.700252643351192E-7	1.3374251815771519E-7	5.222551965498007E-14	1.0881058618302308	0.3242070634671738	0.17434778169510096	0.14699572914895606	0.3544494256887686
5771000	-22320.68879418472	-21695.187861531034	-625.5009326536867	-21695.187861531034	92796.16265515532	-620.4165394031812	5.378491139961218E-5	17.264925527750595	2.521617437982814E-7	1.1619859756347129E-7	3.9301319737210335E-14	1.073887456553342	0.3242070634671738	0.17328896085729348	0.14699572914895606	0.35550824652657603
5772000	-22303.839878742423	-21682.363567666485	-621.4763110759392	-21682.363567666485	87764.19905487963	-616.3919178254337	5.523964784162197E-5	17.264925527750595	2.614252378159341E-7	1.241636382804259E-7	4.304861919381879E-14	1.0401074923751235	0.3242070634671738	0.17328896085729348	0.14699572914895606	0.35550824652657603
5773000	-22350.457830248568	-21696.36365118514	-654.0941790634269	-21696.36365118514	151207.4684041692	-649.0097858129213	3.682627958591924E-5	17.264925527750595	1.4400919638750653E-7	6.614415139948772E-8	1.434821440728213E-14	1.1398175742283148	0.33809275197188327	0.15940327235258406	0.14699572914895606	0.35550824652657603
5774000	-22348.176054873926	-21679.92108625354	-668.2549686203862	-21679.92108625354	195073.26557570623	-663.1705753698807	3.048084348549928E-5	17.264925527750595	1.2057987447036036E-7	5.382995230169133E-8	9.229081652759854E-15	1.1342160688593121	0.33809275197188327	0.15940327235258406	0.14699572914895606	0.35550824652657603
5775000	-22348.84069995608	-21668.426268268504	-680.4144316875737	-21668.426268268504	238726.5200130308	-675.3300384370682	2.979235958725184E-5	17.264925527750595	9.820670015678948E-8	4.567603265261993E-8	7.130315466537734E-15	1.165798577363578	0.33809275197188327	0.15940327235258406	0.14699572914895606	0.35550824652657603
5776000	-22367.572388144265	-21688.603595042154	-678.9687931021111	-21688.603595042154	243242.01527996224	-673.8843998516056	2.7105332650169067E-5	17.264925527750595	9.310949236343787E-8	4.645529183819172E-8	5.8563532148058684E-15	1.1294394860143482	0.337242136630461	0.1602538876940063	0.14699572914895606	0.35550824652657603
5777000	-22350.88883028122	-21680.21428034047	-670.674549940749	-21680.21428034047	233198.76821918198	-665.5901566902435	2.346982592048585E-5	17.264925527750595	1.0664395897767018E-7	5.0488114116382736E-8	7.710083419626249E-15	1.124979337024736	0.33103552008774234	0.17521897238716205	0.14533112979227134	0.3484143777328237
5778000	-22309.070020308634	-21678.84657043131	-630.2234498773241	-21678.84657043131	103797.13755202177	-624.8466606243006	5.792483255107258E-5	19.689372544860827	2.2055741214172515E-7	1.0637760798183576E-7	4.164674190960224E-14	1.1570029066671617	0.33103552008774234	0.17521897238716205	0.14533112979227134	0.3484143777328237
5779000	-22292.01819734774	-21674.365020693636	-617.6531766541035	-21674.365020693636	81214.5953504579	-612.27638740108	6.029377669461179E-5	19.689372544860827	2.9336486953309226E-7	1.3899031934758854E-7	6.50516090320289E-14	1.1697977788196572	0.33103552008774234	0.17521897238716205	0.14533112979227134	0.3484143777328237
5780000	-22321.673190634614	-21690.95449976961	-630.7186908650048	-21690.95449976961	96817.99999853162	-625.3419016119813	8.260447232706114E-5	19.689372544860827	2.2633032702838843E-7	1.1031715578649953E-7	4.12483306994026E-14	1.1408068384062175	0.33103552008774234	0.17521897238716205	0.14533112979227134	0.3484143777328237
5781000	-22334.384372606644	-21682.827823079115	-651.556549527528	-21682.827823079115	145175.69205202087	-646.4888007127602	4.1049457417607216E-5	17.133651333855127	1.525619090134733E-7	7.467269451816677E-8	1.8538900823905286E-14	1.127869218031673	0.33103552008774234	0.17521897238716205	0.14533112979227134	0.3484143777328237
5782000	-22361.773050689135	-21687.95256918085	-673.8204815082859	-21687.95256918085	221522.23343125693	-668.752732693518	2.875216654332406E-5	17.133651333855127	1.019682197325735E-7	4.8131586385583755E-8	8.288736433645268E-15	1.1358296269370647	0.33103552008774234	0.17521897238716205	0.14533112979227134	0.3484143777328237
5783000	-22334.136082704405	-21684.07999499351	-650.0560877108948	-21684.07999499351	155960.7124805067	-644.988338896127	4.2936287869400935E-5	17.133651333855127	1.4571521602880181E-7	7.246399714052755E-8	1.5164593271068616E-14	1.0960198560525887	0.33103552008774234	0.17521897238716205	0.14533112979227134	0.3484143777328237
5784000	-22342.185188935047	-21681.261561243777	-660.9236276912723	-21681.261561243777	194244.14072503216	-655.8558788765044	3.732342320051094E-5	17.133651333855127	1.2601074249605587E-7	5.981750295815848E-8	9.489365203215848E-15	1.0216450767401877	0.3340850416880075	0.17521897238716205	0.14228160819200614	0.3484143777328237
5785000	-22347.47933371362	-21681.637374424805	-665.8419592888154	-21681.637374424805	204518.98817749158	-660.9639942907472	2.818916766356939E-5	15.68608161571284	1.1616776011355634E-7	5.5067469787914164E-8	8.726131861285263E-15	1.0576329925330206	0.3340850416880075	0.17521897238716205	0.14228160819200614	0.3484143777328237
5786000	-22338.79676728203	-21681.569468895796	-657.2272983862363	-21681.569468895796	183757.70767508668	-652.3493333881681	2.9561205810349026E-5	15.68608161571284	1.3754780607375565E-7	6.704843013347644E-8	1.3585577646254599E-14	1.0899342842191688	0.3340850416880075	0.17521897238716205	0.14228160819200614	0.3484143777328237
5787000	-22317.243539696785	-21676.44475744682	-640.7987822499639	-21676.44475744682	146771.3626915746	-635.9208172518958	5.659964255771258E-5	15.68608161571284	1.7698544802102185E-7	8.779863556653774E-8	2.2365571601553913E-14	1.0375393676368878	0.3340850416880075	0.17521897238716205	0.14228160819200614	0.3484143777328237
5788000	-22319.81305791759	-21677.93513893275	-641.8779189848387	-21677.93513893275	145178.21759720458	-636.8839938352894	4.648522317377784E-5	16.55988196000861	1.6281308547387365E-7	8.200197309594235E-8	1.8230325356935928E-14	1.025469507539014	0.3340850416880075	0.17521897238716205	0.14228160819200614	0.3484143777328237
5789000	-22346.888004392924	-21699.61872743359	-647.2692769593359	-21699.61872743359	148548.49072856386	-642.2753518097865	4.5467760304160976E-5	16.55988196000861	1.396133599123947E-7	7.174412599387012E-8	1.4468034931262842E-14	1.0673286986753778	0.3340850416880075	0.17521897238716205	0.14228160819200614	0.3484143777328237
5790000	-22338.485931266387	-21687.554713541118	-650.9312177252691	-21687.554713541118	159758.03723806405	-645.9372925757198	4.2225393308182616E-5	16.55988196000861	1.3286553658432682E-7	7.351256355319165E-8	1.3586689637657547E-14	1.0574431242802067	0.3340850416880075	0.17521897238716205	0.14228160819200614	0.3484143777328237
5791000	-22339.000932675433	-21695.71524463525	-643.285688040186	-21695.71524463525	137161.81645267876	-638.2917628906366	3.774494349940285E-5	16.55988196000861	1.4021922668128802E-7	7.806061689001498E-8	1.8268520977175274E-14	1.0902685132178007	0.3340850416880075	0.17521897238716205	0.14228160819200614	0.3484143777328237
5792000	-22316.24833884495	-21676.465273006994	-639.7830658379557	-21676.465273006994	138932.45341159837	-634.7891406884063	4.8349363549768124E-5	16.55988196000861	1.4784735029604774E-7	8.783529781412638E-8	1.856746465815786E-14	1.0763570443553157	0.3340850416880075	0.17521897238716205	0.14228160819200614	0.3484143777328237
5793000	-22310.22312196354	-21680.1343744357	-630.0887475278382	-21680.1343744357	119711.51025240163	-625.0948223782888	5.39852435280841E-5	16.55988196000861	1.6241300612597252E-7	1.0182284757584992E-7	2.2945958895753206E-14	1.0259346038812118	0.3340850416880075	0.17419183258155785	0.14330874799761034	0.3484143777328237
5794000	-22301.706293863615	-21674.62544654078	-627.0808473228336	-21674.62544654078	112781.04152718099	-622.0753645281366	6.677970704614142E-5	16.648802432687994	1.7246962443705655E-7	1.0747791395927931E-7	2.628008701516575E-14	0.9885440166796874	0.3340850416880075	0.17419183258155785	0.14330874799761034	0.3484143777328237
5795000	-22291.260890242305	-21678.347781989116	-612.9131082531896	-21678.347781989116	87100.90911722877	-607.9076254584926	8.683064898702792E-5	16.648802432687994	2.1213050661385496E-7	1.386291254107209E-7	4.45298098570047E-14	0.9848816661157049	0.3340850416880075	0.17071275745342487	0.14678782312574332	0.3484143777328237
5796000	-22316.366764393813	-21676.248159331062	-640.1186050627501	-21676.248159331062	139463.9154279848	-635.1131222680531	5.3015734866778045E-5	16.648802432687994	1.3623712718697626E-7	8.659357606941472E-8	1.727952689465314E-14	1.036315788348184	0.3312494667568075	0.1735483323846249	0.14678782312574332	0.3484143777328237
5797000	-22313.03734794139	-21685.711021230134	-627.3263267112567	-21685.711021230134	107548.04130157582	-622.3208439165596	5.767764798714877E-5	16.648802432687994	1.7569489044006666E-7	1.1168367735077781E-7	2.644098088943088E-14	1.0464175656699926	0.3312494667568075	0.1735483323846249	0.14678782312574332	0.3484143777328237
5798000	-22304.320150169915	-21675.633192109985	-628.6869580599287	-21675.633192109985	106472.2662521514	-623.6814752652316	6.989397404251867E-5	16.648802432687994	1.6346389700946253E-7	1.1142791794457149E-7	2.43591057647912E-14	1.0189575480764523	0.3312494667568075	0.1735483323846249	0.14678782312574332	0.3484143777328237
5799000	-22297.755802611548	-21678.085581964184	-619.6702206473628	-21678.085581964184	95585.89542547976	-614.6647378526658	6.151177750918285E-5	16.648802432687994	1.8607264275619113E-7	1.2524900227673884E-7	3.2316572927291694E-14	1.0701663265449957	0.3312494667568075	0.1735483323846249	0.14678782312574332	0.3484143777328237
5800000	-22299.408214646897	-21681.945153293887	-617.463061353009	-21681.945153293887	92449.47211790526	-612.457578558312	7.251959676395363E-5	16.648802432687994	1.9062654382616892E-7	1.209648409249817E-7	3.0932547623248926E-14	0.9987035196417091	0.3287385151895612	0.1735483323846249	0.14929877469298963	0.3484143777328237
5801000	-22328.132391616597	-21686.994952401157	-641.137439215441	-21686.994952401157	139227.46844361202	-636.0213467833735	4.4822704133501464E-5	17.516900402046936	1.3375477286801855E-7	8.604686124877796E-8	1.5443638662075745E-14	0.9766036511198899	0.32526438736738533	0.1735483323846249	0.14929877469298963	0.35188850555499956
5802000	-22324.144256538108	-21677.189712028117	-646.9545445099905	-21677.189712028117	152075.07087207277	-641.838452077923	5.354431966743193E-5	17.516900402046936	1.2840151117803038E-7	8.270789450368607E-8	1.4107187916564264E-14	0.9798633387279663	0.32526438736738533	0.1735483323846249	0.14929877469298963	0.35188850555499956
